//GA
55.611990656455525, 12.647687217294116
55.60762495923049, 12.649562886022913
55.606718034044235, 12.66642934074845
55.61444477420288, 12.664356644927667

//A-High
55.62831332336862, 12.630165269069037
55.62898073854589, 12.631234848926711
55.62938734509564, 12.63401824778685
55.629404015380956, 12.638074436332252
55.628711338772995, 12.643480650293407
55.62739360290783, 12.642002499894113
55.62780102149988, 12.640541861557525

//A-B
55.62727561132234, 12.639787868393062
55.627762630193025, 12.640406464708366
55.6271948842306, 12.64196038920927
55.628604779770804, 12.643605980804791
55.628440245660265, 12.64556714791144
55.62613862737554, 12.644861511891996
55.62573348255604, 12.644028201279497

//B-C
55.6256894352815, 12.644157205260164
55.626133373050706, 12.645059334445028
55.62852067963705, 12.6459120435986
55.62805147821776, 12.650178975296262
55.62547029734455, 12.649501839203712
55.62358414401948, 12.649626765547948

//C-D-E
55.623467758572076, 12.650027212006714
55.625474551580474, 12.64972327907185
55.62794207416517, 12.650942016310955
55.62766480429784, 12.654253859489863
55.62675067742149, 12.655914201672315
55.62589224217733, 12.655898694785218
55.625776277090324, 12.653227764613064

//F1 - H107
55.62483784582553, 12.654021175523825
55.62523399933391, 12.65400930955474
55.62574193091429, 12.655234761725131
55.62579999459763, 12.659074875961048
55.62611996670819, 12.659100470559887
55.62656746131134, 12.6596497345504
55.62643818490642, 12.660470513809122
55.626145006112864, 12.660581779142595
55.62560082380248, 12.660589594809954
55.624930769306864, 12.659767107752126
55.62483958901166, 12.658774439825669

//Turn out E
55.62416764531899, 12.653703456928257
55.62430364328115, 12.655013296860565
55.624411675007764, 12.660094636703665
55.62381124126334, 12.66072613428884
55.62315909856328, 12.659010153671773
55.623092016741786, 12.65450476901795
55.623191519396606, 12.65379439114512

//remote stands
55.62674329403536, 12.661438316139693
55.62792524302596, 12.660559740560297
55.630693332564746, 12.665212376277783
55.628485543984986, 12.667616927148414
55.626089601770694, 12.663757654691368
55.626356284089304, 12.661945083073423

//Cargo
55.61860271109303, 12.66480775572201
55.619196888595596, 12.664451718200155
55.61932323322115, 12.665586297959718
55.61961779454194, 12.665463162458702
55.62001781319534, 12.668917806942895
55.62080983917822, 12.66862869010009
55.6211079782354, 12.671472021216848
55.61604403217244, 12.67318272224703
55.61576168523093, 12.670355449832522
55.61863423420912, 12.669268530562242
55.61817801932289, 12.664919820328228
